user_id,company_name,company_size,plan_type,subscription_status,signup_date,churn_date,monthly_revenue,payment_method
208,Roy Group,medium,Basic,Churned,06-08-2010,28-03-2013,118,Credit
1272,Robinson-Hurst,large,Basic,Active,22-04-2017,,740,Paypal
903,"Carter, Spears and Robinson",medium,Enterprise,Churned,10-02-2008,06-04-2008,2496,Debit
6404,Wallace PLC,medium,Basic,Churned,18-07-2023,14-03-2025,4940,Credit
1033,Wyatt-White,small,Pro,Churned,20-10-2012,22-12-2013,1773,Debit
9028,Carter Inc,small,Basic,Churned,20-06-2015,07-10-2015,2339,Paypal
6975,Beck-Mueller,small,Basic,Active,06-11-2015,,2167,Debit
9962,"Robertson, Torres and Cooper",large,Basic,Churned,29-09-2006,12-06-2014,991,Credit
349,"Williams, Willis and King",small,Basic,Churned,01-07-2008,28-09-2015,2224,Credit
8424,Freeman-Nelson,large,Pro,Active,06-12-2008,,1546,Credit
2120,Russo and Sons,small,Enterprise,Active,31-05-2010,,4573,Credit
7487,"Ramirez, Valdez and Simpson",small,Basic,Active,23-03-2024,,3945,Credit
1326,Butler-Miller,large,Enterprise,Active,06-05-2011,,1987,Paypal
9564,"Bright, Beck and Hopkins",medium,Enterprise,Churned,23-05-2023,27-10-2025,3000,Paypal
401,"Burnett, Wagner and Barron",small,Enterprise,Active,13-03-2012,,2060,Credit
559,Hill LLC,medium,Enterprise,Churned,04-11-2015,20-06-2023,2327,Paypal
4022,"Parks, Coleman and Phillips",medium,Basic,Churned,25-10-2016,26-04-2017,1961,Credit
4727,Edwards-Watson,small,Pro,Active,01-01-2014,,2836,Paypal
3237,Santos Inc,large,Enterprise,Active,07-03-2017,,4562,Debit
9564,"Russell, King and Hensley",large,Enterprise,Active,23-11-2015,,3457,Paypal
4786,"Swanson, Johnson and Fuller",medium,Enterprise,Active,28-11-2022,,3630,Credit
444,Smith Inc,medium,Basic,Active,03-08-2011,,1780,Debit
7739,"Shaw, Oliver and Garcia",medium,Pro,Churned,27-05-2023,10-04-2024,3514,Debit
4266,Johnson-Walters,large,Pro,Active,18-11-2019,,3835,Paypal
3679,"Jordan, Padilla and Sandoval",small,Enterprise,Active,10-05-2023,,1803,Credit
6352,Russell-Rodriguez,small,Enterprise,Churned,27-01-2026,01-02-2026,1655,Paypal
1706,Smith LLC,small,Enterprise,Churned,05-05-2021,29-05-2022,4518,Credit
5431,Allen Inc,medium,Pro,Active,26-08-2008,,521,Debit
7595,Carter Group,medium,Enterprise,Churned,29-09-2022,01-09-2024,3471,Credit
2807,Nunez Group,medium,Pro,Churned,15-02-2008,09-12-2009,312,Credit
6586,"Boyd, Garcia and Bridges",medium,Basic,Churned,28-01-2018,03-11-2018,2586,Debit
8975,Ramos-Reed,small,Basic,Churned,01-03-2007,02-02-2020,3786,Paypal
1036,"Thompson, Roberts and White",medium,Enterprise,Churned,21-10-2020,10-11-2021,2141,Debit
6092,"Garrett, Irwin and Gonzalez",large,Pro,Active,29-08-2017,,4920,Debit
6384,"Butler, Fernandez and Norman",large,Basic,Active,05-10-2017,,691,Debit
8697,Beck-Wright,small,Enterprise,Churned,13-03-2012,13-10-2019,3739,Paypal
4854,Paul Group,small,Basic,Active,12-10-2018,,2366,Debit
7809,Harris-Paul,large,Basic,Churned,21-10-2006,17-08-2024,991,Paypal
1841,"Freeman, Ross and Robertson",small,Pro,Active,28-08-2007,,2191,Debit
6599,"Brady, Brown and Phillips",medium,Pro,Active,05-01-2022,,277,Paypal
4665,"Goodwin, Stevenson and Ruiz",small,Enterprise,Churned,02-03-2011,07-02-2019,4829,Credit
6610,"Valenzuela, Steele and Rollins",small,Pro,Churned,13-02-2007,12-08-2016,4301,Credit
8575,Green-Munoz,large,Pro,Churned,24-11-2014,24-05-2022,1963,Paypal
9551,"Mcclain, Sanchez and Patel",medium,Basic,Churned,04-06-2014,25-05-2016,3672,Paypal
2096,"Watson, Thompson and Jenkins",small,Enterprise,Churned,18-02-2024,12-01-2025,789,Credit
7233,Steele-Graves,small,Pro,Active,02-02-2015,,2555,Credit
7896,Bowen Ltd,medium,Basic,Active,17-10-2008,,3381,Credit
7495,Montgomery-Jenkins,small,Enterprise,Active,19-06-2006,,2730,Debit
4086,Richardson Ltd,small,Basic,Churned,29-04-2008,30-01-2013,2755,Credit
2157,Parrish-Esparza,medium,Enterprise,Active,07-01-2021,,4170,Debit
4806,Wong-Hernandez,small,Enterprise,Churned,20-07-2015,20-04-2019,3634,Credit
8213,"Hernandez, Williams and Robertson",medium,Basic,Active,31-01-2025,,2461,Debit
8547,"Parker, Barajas and Mann",medium,Pro,Churned,17-04-2022,09-12-2024,779,Paypal
5760,"Martinez, Terry and Dixon",medium,Basic,Active,04-08-2006,,2840,Debit
5757,"Matthews, Hodge and Mccarthy",medium,Enterprise,Active,04-11-2013,,4790,Credit
4495,Conner-Moreno,medium,Enterprise,Active,25-10-2010,,751,Paypal
9697,"Garcia, Camacho and Sanchez",large,Basic,Churned,27-09-2015,12-12-2020,606,Paypal
1152,Garner-Mcdonald,medium,Pro,Active,07-07-2020,,1327,Debit
4445,"Thompson, Perry and Morales",small,Pro,Churned,09-03-2006,22-06-2007,159,Paypal
8315,"Rodriguez, Cunningham and Lamb",medium,Basic,Churned,29-05-2007,05-09-2023,3694,Paypal
7962,Sloan Inc,small,Basic,Active,16-12-2022,,3516,Credit
9649,Allen PLC,medium,Pro,Churned,02-03-2018,02-03-2018,3853,Debit
8934,Smith Inc,large,Enterprise,Active,08-09-2023,,4415,Debit
8046,"Walker, Fitzgerald and Thompson",small,Pro,Active,25-04-2018,,2436,Paypal
3108,"Avery, Sparks and Skinner",small,Basic,Churned,15-02-2012,21-01-2019,551,Debit
5345,Barnett Ltd,medium,Pro,Active,28-09-2013,,4519,Debit
7693,"Shannon, Dickerson and Tucker",small,Pro,Churned,30-03-2017,03-10-2018,1598,Debit
4811,Maddox-Flores,large,Basic,Churned,09-12-2007,20-04-2011,474,Debit
4910,Soto PLC,medium,Pro,Active,26-02-2020,,3252,Credit
2612,Bowers-Drake,small,Enterprise,Active,09-07-2007,,403,Paypal
2704,Coleman PLC,small,Pro,Active,03-11-2025,,626,Debit
6213,"Green, Wright and Wright",small,Basic,Churned,29-05-2011,11-03-2020,1984,Credit
5187,Chambers-Blake,small,Pro,Active,19-03-2009,,95,Paypal
2773,Simmons-Adams,small,Enterprise,Active,09-11-2014,,838,Paypal
3089,"Davis, Leon and Middleton",large,Enterprise,Churned,14-08-2014,23-11-2020,252,Credit
8616,Anderson Ltd,large,Enterprise,Active,14-02-2013,,723,Credit
5046,Wagner LLC,small,Pro,Active,17-03-2017,,1855,Debit
4129,Green-Stokes,large,Enterprise,Churned,04-06-2009,11-02-2016,3750,Credit
2163,Jones Ltd,large,Pro,Active,19-08-2024,,2044,Credit
4534,Alexander Inc,small,Basic,Churned,05-01-2026,05-02-2026,28,Paypal
2662,Wilson-Roach,medium,Basic,Active,14-12-2007,,3167,Credit
8345,Combs-Miller,small,Basic,Churned,14-09-2021,13-06-2025,1979,Credit
4488,"Schmidt, Johns and Butler",small,Pro,Churned,15-10-2023,30-05-2024,2358,Debit
3696,Barr-Lawson,small,Enterprise,Churned,30-07-2010,23-05-2024,2649,Debit
2891,Davis-Williams,medium,Basic,Active,20-06-2019,,4883,Credit
4043,"Allen, Wood and Thomas",medium,Pro,Churned,25-10-2008,10-10-2022,3505,Debit
2213,Morgan-Francis,large,Enterprise,Active,04-03-2018,,4438,Debit
6014,White LLC,large,Pro,Active,08-10-2021,,4463,Credit
3859,Clark and Sons,large,Enterprise,Active,01-08-2017,,1718,Paypal
2630,"Lewis, Thompson and West",small,Basic,Churned,08-08-2025,17-09-2025,4829,Credit
4554,Farley-King,large,Basic,Active,23-06-2017,,21,Credit
694,"Thompson, Martinez and Holt",large,Pro,Active,17-09-2010,,2947,Debit
9994,"Wilson, Reynolds and Weaver",small,Enterprise,Active,27-07-2007,,2155,Credit
8865,Brown Ltd,medium,Basic,Active,04-04-2025,,639,Credit
7028,"Garcia, Anderson and Elliott",medium,Enterprise,Churned,17-08-2022,18-04-2024,3720,Debit
4910,Harmon PLC,large,Enterprise,Active,06-08-2019,,2812,Debit
9402,"Middleton, Howard and Swanson",large,Basic,Active,29-01-2015,,788,Debit
3515,"Powell, Turner and Brewer",small,Enterprise,Active,16-09-2006,,2150,Paypal
1809,"Dean, Sanchez and Mcdonald",large,Enterprise,Churned,03-01-2019,01-10-2024,1580,Credit
8180,Mcdonald LLC,small,Pro,Churned,27-04-2016,07-06-2024,3313,Paypal
8685,Mason-Brewer,small,Pro,Churned,04-10-2008,29-05-2018,2481,Credit
6083,Stephenson-Bailey,medium,Enterprise,Churned,16-07-2006,27-01-2007,886,Debit
4057,"Woodward, Carlson and George",large,Enterprise,Churned,27-05-2025,05-06-2025,4090,Debit
2148,Peterson-Ashley,small,Enterprise,Active,23-07-2017,,3479,Paypal
4074,"Sanders, Pace and Norris",medium,Basic,Active,11-06-2008,,3046,Credit
6427,Suarez-Franklin,small,Enterprise,Active,31-01-2011,,34,Credit
926,Butler Ltd,small,Enterprise,Churned,01-03-2014,08-09-2022,2286,Debit
2695,Evans LLC,small,Enterprise,Active,17-04-2007,,4214,Credit
4626,"Kim, Sanchez and Erickson",small,Basic,Churned,25-01-2022,06-02-2023,1841,Credit
7685,Taylor-Flynn,medium,Pro,Active,18-05-2017,,4753,Debit
9902,Bridges-Andersen,medium,Pro,Active,19-08-2008,,3492,Debit
5107,"Hill, Dominguez and Peterson",small,Enterprise,Churned,29-08-2022,23-01-2023,878,Paypal
8984,"Baker, Hill and Leonard",medium,Basic,Active,20-08-2007,,4159,Debit
9945,"Faulkner, Summers and Mcknight",medium,Basic,Active,06-02-2021,,1152,Debit
6208,Butler-Valdez,medium,Basic,Churned,14-04-2018,27-07-2021,601,Debit
644,Anderson LLC,large,Pro,Active,10-06-2022,,3579,Paypal
9189,Valdez LLC,small,Pro,Active,28-01-2013,,4311,Debit
7665,Griffin-Cummings,medium,Enterprise,Active,07-05-2011,,2180,Paypal
4413,Aguilar PLC,large,Pro,Active,30-04-2022,,429,Paypal
9383,Delacruz-Stout,large,Pro,Churned,05-11-2022,26-03-2023,3550,Debit
1012,Wright LLC,medium,Pro,Churned,06-06-2008,02-03-2010,600,Paypal
2982,Gonzalez Group,small,Enterprise,Active,01-11-2023,,902,Credit
6328,Ho and Sons,medium,Enterprise,Active,03-10-2012,,3333,Paypal
1193,Barry-Mcguire,medium,Pro,Churned,04-12-2025,30-01-2026,2143,Credit
3001,Arellano Ltd,medium,Enterprise,Active,06-10-2020,,3319,Debit
6462,Mckay Inc,small,Pro,Churned,13-10-2024,08-06-2025,98,Paypal
4835,"Chapman, Hunt and Jones",large,Pro,Churned,25-10-2025,10-11-2025,1567,Credit
4411,Horn Group,small,Basic,Active,02-02-2025,,3402,Paypal
3217,"Taylor, Wade and Stone",medium,Enterprise,Active,03-10-2022,,4259,Credit
8374,Watkins and Sons,medium,Pro,Active,04-11-2015,,3799,Paypal
190,"Kramer, Trevino and Kennedy",large,Enterprise,Active,11-05-2007,,2071,Debit
3080,"Gates, Alexander and Winters",medium,Pro,Active,25-04-2013,,4562,Debit
1366,"Matthews, Estrada and Gould",medium,Pro,Active,22-05-2015,,3426,Credit
5336,"Winters, Clark and Wilson",small,Enterprise,Active,06-01-2013,,3186,Credit
5669,"Nelson, Wyatt and Gallegos",medium,Basic,Churned,31-07-2011,28-12-2020,920,Debit
6091,"Gaines, Myers and Klein",large,Basic,Active,28-09-2012,,637,Credit
8639,Williams-Hubbard,small,Pro,Churned,17-01-2019,24-04-2019,2838,Paypal
1394,"Pineda, Taylor and Callahan",large,Enterprise,Active,24-09-2006,,3110,Debit
1202,"Burgess, Williams and Hale",small,Enterprise,Churned,17-11-2017,15-01-2019,764,Paypal
7810,Figueroa-Robles,small,Pro,Active,02-07-2013,,3611,Debit
1025,Chapman LLC,medium,Pro,Churned,29-05-2007,29-03-2011,4520,Credit
4277,Dean and Sons,medium,Basic,Active,30-11-2025,,1115,Paypal
2068,Hall Ltd,medium,Enterprise,Active,26-12-2023,,3205,Paypal
5167,Barnes Group,medium,Basic,Active,08-06-2013,,2615,Debit
3407,Johnson Ltd,large,Basic,Churned,23-01-2011,31-01-2024,4773,Paypal
3216,"Watson, Buckley and Martin",medium,Enterprise,Active,04-06-2006,,3339,Debit
2574,"Walker, Gonzalez and Warren",medium,Basic,Active,18-06-2018,,4253,Debit
5925,Castillo-Alvarez,large,Enterprise,Active,01-09-2014,,1024,Credit
5458,Cole PLC,large,Enterprise,Active,24-07-2016,,1358,Credit
3334,Horton PLC,medium,Pro,Churned,31-12-2007,02-09-2016,4879,Debit
1227,"Wong, Osborne and Moore",small,Enterprise,Active,18-02-2010,,2845,Credit
9616,"Hunt, Smith and Henderson",medium,Enterprise,Churned,07-02-2017,21-08-2017,2277,Paypal
3557,"Hoover, Williams and Camacho",large,Basic,Active,29-01-2018,,991,Credit
9226,"Reyes, Stevens and Brown",small,Enterprise,Active,05-05-2024,,1452,Paypal
4250,Fernandez-Gutierrez,medium,Pro,Churned,11-07-2021,11-11-2022,3500,Debit
7645,Keller-Harper,small,Enterprise,Churned,02-06-2022,08-07-2022,2187,Credit
437,"Graves, Smith and Clark",medium,Pro,Churned,22-01-2008,26-04-2016,1678,Paypal
2635,"Vega, Gonzalez and Wall",small,Pro,Churned,26-05-2025,13-10-2025,3755,Debit
2093,Mitchell LLC,small,Basic,Churned,30-01-2011,12-05-2019,4065,Paypal
630,James-Good,small,Basic,Active,21-07-2008,,4877,Credit
2461,"Wood, Vaughn and Curtis",large,Pro,Churned,21-06-2006,15-09-2011,2989,Paypal
4688,Grant-Hayes,medium,Pro,Active,10-02-2007,,3069,Debit
1361,Gutierrez-Howell,small,Basic,Active,23-11-2010,,4803,Debit
7665,"Smith, Harris and Smith",large,Pro,Active,18-07-2021,,3458,Credit
9284,"Coleman, Richards and Wood",medium,Pro,Active,03-02-2012,,3519,Credit
8214,White Group,small,Basic,Active,24-07-2025,,4694,Credit
6333,Burns LLC,large,Pro,Churned,08-07-2025,29-01-2026,1716,Debit
3421,"Perry, Thompson and Atkinson",large,Basic,Active,17-08-2013,,4468,Paypal
660,Hammond-Horton,large,Basic,Churned,17-12-2013,28-07-2017,2155,Credit
1397,Clements-Powers,small,Basic,Active,06-06-2013,,4992,Debit
9284,"Schultz, Dominguez and Chan",small,Enterprise,Active,06-05-2020,,116,Credit
4785,Nguyen-Mccullough,small,Basic,Churned,20-09-2009,12-04-2024,4846,Debit
1512,Benson and Sons,small,Basic,Churned,20-10-2011,07-12-2022,1602,Paypal
7094,"Middleton, Wheeler and Murphy",medium,Pro,Churned,02-01-2023,03-11-2025,3609,Debit
2549,Elliott-Carter,medium,Enterprise,Active,10-01-2015,,4821,Debit
4438,Cooper-Serrano,small,Enterprise,Active,30-12-2007,,1651,Paypal
2304,Martinez-Wilkerson,large,Pro,Active,07-09-2022,,4698,Credit
666,"Clark, Murray and Johnson",medium,Basic,Churned,08-02-2010,12-01-2024,3426,Credit
7718,Smith Ltd,medium,Pro,Churned,30-12-2008,10-12-2025,493,Paypal
1169,Aguilar-Hernandez,small,Enterprise,Churned,03-09-2018,23-08-2025,4034,Paypal
3513,Tucker-Williams,large,Enterprise,Churned,02-04-2014,19-09-2021,2554,Credit
1505,"Reyes, Cox and Parker",small,Basic,Active,11-09-2013,,901,Paypal
9255,Keller-Kim,medium,Pro,Churned,14-08-2013,13-08-2019,2993,Credit
7,Edwards-Thompson,large,Enterprise,Churned,20-06-2006,04-09-2014,517,Debit
9938,Hill Inc,medium,Pro,Active,19-04-2025,,4913,Credit
1767,Bates Ltd,medium,Basic,Churned,29-01-2013,07-11-2015,2611,Paypal
7897,"Larson, Castillo and Harmon",small,Pro,Churned,06-05-2015,09-08-2023,2279,Debit
4920,Black-Blair,medium,Pro,Active,16-05-2019,,4210,Credit
1435,Burgess-Mckay,large,Basic,Churned,16-10-2008,28-09-2021,1776,Debit
3251,Moore Inc,large,Enterprise,Active,25-11-2020,,1028,Paypal
4854,"Coleman, Armstrong and Sims",small,Pro,Active,12-11-2020,,2225,Debit
6313,Martinez and Sons,medium,Basic,Active,08-12-2007,,4905,Paypal
4213,Jones LLC,large,Pro,Churned,14-03-2007,28-01-2024,2466,Credit
8846,Richardson PLC,small,Enterprise,Active,15-03-2019,,3770,Paypal
1920,Dennis-Harris,small,Basic,Churned,12-07-2014,21-03-2020,2854,Credit
2563,"Saunders, Wells and Lane",large,Pro,Active,19-10-2023,,1752,Debit
374,Welch Ltd,small,Enterprise,Active,07-01-2007,,831,Credit
1275,Williams LLC,small,Basic,Active,17-02-2024,,632,Credit
3126,"Beck, Stewart and Montoya",medium,Basic,Active,08-08-2017,,1322,Debit
1560,Christensen-Jacobson,small,Pro,Churned,01-05-2014,03-02-2018,2310,Debit
753,Roach-Klein,large,Basic,Churned,10-03-2013,18-11-2023,1615,Credit
5175,Christensen Inc,large,Pro,Active,30-04-2022,,663,Paypal
4893,"Knapp, Clark and Taylor",small,Basic,Active,07-02-2022,,3929,Debit
9131,Horn-Montgomery,small,Pro,Active,03-07-2006,,2290,Paypal
9683,Munoz LLC,medium,Basic,Churned,17-04-2014,13-05-2018,4197,Credit
3372,"Jackson, Mooney and Booker",large,Pro,Churned,03-02-2013,29-12-2021,1778,Paypal
9077,Boyd PLC,large,Pro,Active,15-10-2011,,2960,Credit
4385,Richardson and Sons,medium,Basic,Churned,18-01-2018,26-01-2019,4391,Credit
2310,Young-Schroeder,medium,Pro,Active,03-11-2008,,3861,Debit
4636,Hudson-Reed,large,Pro,Churned,14-01-2012,02-01-2015,2955,Paypal
6788,Ruiz Ltd,medium,Pro,Churned,30-08-2015,17-10-2019,3254,Paypal
4746,Acosta Inc,small,Enterprise,Churned,12-07-2017,30-09-2021,811,Paypal
2933,Peterson-West,large,Enterprise,Churned,28-08-2023,08-02-2025,3594,Paypal
9627,Hill-Vasquez,medium,Pro,Active,03-12-2021,,1146,Debit
7182,"Caldwell, Smith and Martinez",large,Pro,Active,09-01-2022,,1907,Paypal
873,Jones-Smith,large,Pro,Churned,22-08-2011,03-04-2016,3594,Paypal
4416,"Marquez, Cross and Stewart",small,Basic,Churned,24-05-2020,13-07-2024,1501,Debit
3700,Lopez-Ward,medium,Pro,Churned,26-06-2011,03-07-2025,124,Paypal
9180,Robertson LLC,medium,Enterprise,Churned,25-09-2020,06-09-2025,4790,Paypal
8064,"Martinez, Hansen and Turner",large,Pro,Active,25-04-2015,,2459,Paypal
1212,"Smith, Bryant and Adams",medium,Basic,Churned,22-03-2015,07-06-2015,3272,Paypal
4939,"Kerr, Velasquez and Taylor",small,Enterprise,Churned,09-03-2014,15-01-2016,70,Credit
4898,Miller-Harris,large,Pro,Churned,17-11-2013,13-06-2019,3414,Credit
4967,Huber Group,medium,Pro,Active,23-12-2020,,3238,Credit
9985,"Newman, Davis and Davis",medium,Enterprise,Active,19-04-2008,,2657,Credit
7309,Vaughn PLC,large,Basic,Active,12-06-2025,,3606,Paypal
8480,"English, Hebert and Jones",small,Enterprise,Active,14-09-2020,,2764,Paypal
5227,Baker-Moyer,large,Basic,Churned,06-10-2017,25-01-2019,4751,Debit
363,Hunt-Wong,large,Enterprise,Churned,01-06-2019,18-09-2024,3940,Debit
5475,Bell Ltd,small,Enterprise,Active,13-03-2009,,3227,Credit
2608,Bell-Nguyen,large,Basic,Churned,27-10-2018,05-12-2022,3143,Paypal
8940,Sanchez Group,small,Pro,Churned,03-03-2024,29-09-2025,4983,Credit
6655,Greer PLC,medium,Basic,Active,30-03-2014,,1036,Credit
5711,"Cortez, James and Morris",large,Pro,Churned,07-05-2015,10-11-2018,1517,Debit
5749,Cordova Ltd,small,Pro,Active,21-03-2020,,2663,Credit
840,Wade-Parsons,medium,Pro,Active,08-12-2006,,1349,Credit
6637,Taylor-Sherman,medium,Pro,Active,31-05-2009,,1470,Paypal
3524,"Evans, Hodges and Forbes",large,Basic,Churned,16-08-2019,21-05-2023,4156,Debit
6268,"Olson, Garcia and Huynh",small,Basic,Churned,01-01-2020,19-09-2025,3907,Credit
7014,Lopez Inc,large,Enterprise,Active,02-12-2007,,1032,Debit
807,"Evans, West and Perry",large,Pro,Churned,08-12-2013,16-05-2023,356,Debit
9903,"Adams, Walton and Hurley",medium,Basic,Active,17-12-2009,,2652,Paypal
4831,Bentley-Long,medium,Basic,Active,01-02-2013,,3604,Credit
5486,"Oconnor, Allen and Garcia",medium,Pro,Active,16-04-2016,,3419,Debit
6813,"Coleman, Perry and Hardy",small,Basic,Churned,08-02-2007,29-11-2015,174,Credit
9068,Thompson-Olsen,large,Enterprise,Churned,28-10-2008,22-04-2025,1119,Debit
92,"Rodriguez, Edwards and Mercado",medium,Enterprise,Active,11-07-2011,,1501,Paypal
2867,"Dillon, Barron and Beard",medium,Enterprise,Churned,12-02-2011,25-12-2017,1020,Credit
9740,Carter-Gilbert,large,Enterprise,Active,24-10-2024,,2068,Paypal
2620,"Logan, Kim and Weber",large,Pro,Churned,19-02-2010,11-10-2025,678,Debit
7863,"Estes, Perry and Butler",large,Pro,Active,25-11-2014,,564,Credit
3497,Lewis-Howard,large,Enterprise,Active,20-12-2016,,4857,Credit
4823,James-Zamora,large,Pro,Churned,20-10-2025,09-02-2026,1983,Credit
6696,Hall-Henry,medium,Basic,Active,28-12-2009,,2435,Debit
8801,Martin-Bridges,large,Basic,Active,09-12-2016,,4637,Credit
3864,"Reid, Mitchell and Johnson",medium,Basic,Churned,26-10-2025,26-11-2025,4659,Debit
7078,Silva-Mccall,small,Basic,Churned,03-02-2019,07-07-2025,2323,Credit
4020,"Johnson, Lane and Miller",large,Basic,Active,20-01-2011,,1221,Paypal
5203,"Hernandez, Bennett and Ferguson",small,Enterprise,Active,24-07-2021,,56,Paypal
8546,Robertson Inc,medium,Enterprise,Churned,29-10-2007,09-02-2017,3522,Paypal
5933,"Campos, Cook and Massey",small,Pro,Active,17-03-2016,,844,Credit
6478,Figueroa-Wilson,large,Basic,Churned,09-03-2022,17-08-2022,1499,Debit
9401,Collins-Moore,small,Pro,Active,25-11-2010,,4407,Credit
9084,Miller-Parker,medium,Enterprise,Active,01-08-2011,,3081,Debit
8620,Logan-Ortiz,medium,Pro,Active,28-09-2018,,4541,Paypal
204,Pearson-Vega,large,Pro,Churned,01-03-2024,17-10-2025,3054,Debit
5691,Leach Ltd,small,Pro,Churned,01-07-2023,22-03-2024,2899,Debit
4481,Peterson and Sons,medium,Pro,Churned,21-10-2007,12-09-2024,27,Debit
8815,Sellers LLC,large,Enterprise,Churned,22-03-2024,04-06-2024,4715,Paypal
9890,Bates Inc,large,Basic,Churned,19-03-2006,26-02-2022,886,Credit
1077,"Velez, Williams and Hall",medium,Pro,Active,25-05-2010,,1358,Paypal
6026,"Baker, Perry and Bailey",small,Pro,Churned,13-12-2016,14-01-2018,2946,Debit
6346,"Schneider, Williams and Norris",large,Basic,Active,09-05-2006,,763,Debit
1004,Martin Group,medium,Pro,Churned,01-05-2010,22-01-2011,4390,Debit
9803,"Hall, Braun and Palmer",large,Basic,Churned,13-01-2008,11-03-2023,2885,Paypal
6771,Hawkins-Foley,small,Enterprise,Churned,29-08-2006,31-05-2022,559,Paypal
5919,Smith LLC,medium,Pro,Active,14-05-2010,,999,Credit
4266,Smith-Hayes,small,Enterprise,Active,09-07-2011,,4981,Debit
3516,Wood and Sons,small,Basic,Churned,10-04-2017,15-09-2024,4265,Paypal
5276,"Martin, Rice and Kemp",small,Enterprise,Active,05-02-2022,,1993,Paypal
8721,"Porter, Garner and Davis",medium,Pro,Active,07-05-2022,,346,Paypal
1202,Woodard-Reeves,large,Pro,Churned,12-11-2024,16-10-2025,1055,Credit
2529,Avila-Rosales,medium,Enterprise,Churned,31-03-2016,12-11-2016,2480,Debit
