ticket_id,user_id,created_date,resolved_date,priority,category,status,resolution_time_hours
8865,4872,27-10-2017,,Medium,Feature Request,Open,
1974,1326,01-04-2010,,Critical,Account Issue,Open,
6870,924,12-06-2024,,Medium,Feature Request,Open,
5139,53,09-08-2008,,Critical,Bug,Open,
4736,1228,28-02-2022,26-04-2023,Low,Bug,Resolved,10128
7364,3810,01-10-2020,20-08-2022,High,Feature Request,Resolved,16512
3992,8489,25-07-2013,,High,Question,In Progress,
8987,9659,25-12-2012,24-02-2017,Critical,Account Issue,Resolved,36528
1892,5477,20-02-2013,29-04-2019,Low,Account Issue,Resolved,54216
2722,7961,20-05-2007,10-01-2020,Critical,Account Issue,Closed,110832
9617,9236,02-12-2011,,Low,Bug,In Progress,
3574,3246,03-01-2015,,High,Bug,Open,
9936,3985,02-12-2007,15-08-2025,Critical,Bug,Resolved,155184
2708,8884,28-05-2024,,Low,Feature Request,Open,
4981,509,11-03-2021,,Critical,Bug,In Progress,
7698,2803,01-01-2008,24-01-2017,Low,Feature Request,Resolved,79464
4361,1173,28-07-2010,09-10-2025,Medium,Bug,Resolved,133248
820,5284,12-06-2024,03-12-2024,Medium,Feature Request,Closed,4176
2810,1942,09-10-2007,05-02-2014,Medium,Feature Request,Closed,55464
553,9436,18-06-2009,,Low,Feature Request,In Progress,
9097,7165,06-11-2013,,High,Account Issue,Open,
7039,4774,20-12-2008,14-02-2013,Low,Account Issue,Closed,36408
5213,7201,10-12-2006,01-10-2018,Critical,Account Issue,Resolved,103512
7220,9726,14-03-2024,17-05-2025,High,Bug,Closed,10296
9590,3869,14-02-2012,,Critical,Bug,Open,
6620,6507,12-10-2017,07-09-2025,Medium,Account Issue,Resolved,69288
5175,8696,03-02-2017,07-12-2022,Critical,Account Issue,Resolved,51192
7565,5146,05-11-2012,,Low,Feature Request,Open,
401,757,01-11-2006,,Critical,Feature Request,Open,
1284,8232,28-01-2019,02-08-2024,Low,Feature Request,Closed,48312
8,5999,25-12-2015,03-08-2023,High,Bug,Resolved,66672
7501,1287,08-05-2011,18-05-2012,Critical,Bug,Closed,9024
4102,9942,14-02-2018,,High,Account Issue,In Progress,
6785,5885,24-02-2015,,Low,Bug,In Progress,
1694,1186,07-07-2013,,Low,Account Issue,Open,
3498,649,15-05-2014,27-02-2020,Critical,Account Issue,Closed,50736
2997,697,29-02-2020,,Medium,Bug,Open,
284,3285,19-04-2020,,High,Bug,Open,
9146,8006,30-03-2019,,High,Bug,Open,
6003,4023,05-05-2007,,Critical,Question,Open,
3921,1181,20-08-2007,16-01-2024,High,Account Issue,Closed,143832
4145,6590,22-01-2015,,Medium,Feature Request,In Progress,
6746,4359,22-01-2013,19-09-2024,Critical,Feature Request,Resolved,102192
5671,7096,03-02-2009,13-04-2014,Low,Account Issue,Closed,45480
2092,8023,23-12-2023,13-09-2025,Critical,Bug,Closed,15120
4633,1804,05-05-2013,22-04-2017,Low,Account Issue,Resolved,34752
8037,1860,16-08-2015,,High,Account Issue,In Progress,
5163,8403,23-06-2015,,Critical,Question,Open,
8124,6412,09-08-2010,13-08-2018,High,Question,Resolved,70224
9295,1846,06-05-2025,,High,Question,In Progress,
2816,2454,26-08-2023,,High,Account Issue,In Progress,
7797,6015,25-07-2012,,Medium,Bug,In Progress,
596,6798,24-09-2015,,High,Feature Request,In Progress,
5839,1872,02-02-2022,,Low,Question,Open,
22,5685,10-02-2014,02-12-2019,Medium,Feature Request,Closed,50904
3079,5265,03-03-2014,,Low,Question,In Progress,
6724,7112,21-03-2021,14-03-2025,Low,Feature Request,Closed,34896
807,6124,25-08-2014,,Low,Question,Open,
7866,5667,14-10-2009,28-08-2023,Low,Account Issue,Resolved,121584
5396,4949,19-04-2023,08-06-2024,Medium,Question,Resolved,9984
2263,4095,11-12-2010,,Medium,Question,In Progress,
6330,2704,14-10-2009,,Low,Bug,In Progress,
7566,6882,12-07-2015,,Critical,Question,Open,
8173,2477,09-04-2021,08-02-2024,High,Account Issue,Resolved,24840
2293,7450,02-12-2012,,Medium,Question,Open,
4319,3882,18-04-2015,,Low,Bug,In Progress,
827,8211,15-06-2016,,High,Question,In Progress,
9109,1430,15-08-2020,,Critical,Bug,Open,
1330,2145,23-09-2020,28-05-2022,Medium,Feature Request,Closed,14688
7711,9283,31-01-2026,,Low,Account Issue,In Progress,
2179,5880,11-08-2009,,Critical,Question,Open,
3791,9111,30-04-2022,23-02-2023,Low,Bug,Resolved,7176
8452,3736,30-07-2023,,Medium,Bug,In Progress,
1799,9149,06-08-2008,05-01-2012,Critical,Feature Request,Closed,29928
1297,6169,25-04-2009,30-11-2009,Low,Account Issue,Resolved,5256
7240,4621,26-02-2012,28-02-2017,Medium,Bug,Resolved,43896
5482,3499,28-04-2018,18-07-2020,Medium,Bug,Resolved,19488
1226,9271,01-08-2008,,Medium,Feature Request,Open,
1403,1078,18-12-2007,18-05-2018,Critical,Bug,Closed,91296
1095,5723,29-05-2014,,Critical,Feature Request,Open,
1509,1174,15-09-2022,11-05-2023,Low,Bug,Closed,5712
222,708,18-01-2015,31-01-2021,Critical,Bug,Closed,52920
9460,547,16-02-2022,,Medium,Bug,Open,
3952,8379,13-12-2009,,Medium,Bug,Open,
198,2156,20-08-2019,,Critical,Account Issue,In Progress,
553,9973,03-04-2007,,Low,Account Issue,Open,
7602,6980,05-04-2011,,High,Bug,In Progress,
9335,5251,16-05-2020,,Low,Feature Request,Open,
1291,6963,21-06-2007,,High,Bug,In Progress,
4613,4022,19-03-2020,30-06-2024,Low,Bug,Resolved,37536
9869,9424,12-04-2010,23-11-2010,Critical,Account Issue,Resolved,5400
9892,6229,28-10-2019,,Low,Question,In Progress,
1668,3614,19-09-2022,,Low,Account Issue,In Progress,
1369,8697,08-11-2019,09-11-2024,High,Question,Closed,43872
9502,8587,12-04-2021,,Medium,Question,In Progress,
3123,8929,14-11-2015,,Medium,Question,In Progress,
8187,1733,08-01-2008,10-07-2009,High,Account Issue,Closed,13176
3351,8807,06-01-2013,21-10-2017,Medium,Account Issue,Resolved,41976
3255,9097,12-02-2011,19-03-2016,Low,Feature Request,Resolved,44688
5516,5878,24-04-2022,02-10-2025,Critical,Bug,Resolved,30168
7980,5035,27-01-2022,11-10-2025,Low,Feature Request,Closed,32472
9278,4605,10-12-2018,,Low,Account Issue,In Progress,
4726,9913,25-03-2018,08-01-2022,Critical,Bug,Resolved,33240
2880,9215,04-03-2025,14-04-2025,Low,Feature Request,Resolved,984
3716,5223,06-02-2007,,Medium,Bug,Open,
3272,6462,02-10-2022,08-02-2023,Medium,Question,Closed,3096
2045,6687,31-07-2009,,Critical,Bug,Open,
2541,9839,24-06-2012,14-09-2012,Medium,Bug,Resolved,1968
5433,3697,01-07-2010,,High,Account Issue,In Progress,
5312,9662,13-02-2006,,Low,Feature Request,In Progress,
7096,3645,29-05-2014,12-05-2025,High,Bug,Closed,96024
4705,3295,17-06-2023,,Low,Feature Request,In Progress,
9257,9576,04-01-2012,,High,Account Issue,Open,
3759,2507,16-11-2010,10-03-2014,Medium,Question,Closed,29040
5872,6789,14-08-2024,12-11-2024,Low,Feature Request,Resolved,2160
4310,3540,25-02-2020,17-11-2022,Medium,Question,Closed,23904
4946,1405,26-06-2024,,High,Question,In Progress,
1348,3572,23-08-2016,,Low,Bug,Open,
3250,88,16-12-2020,,Low,Bug,Open,
3406,404,08-09-2023,,Medium,Question,In Progress,
2054,3371,23-02-2015,14-03-2017,High,Account Issue,Resolved,18000
9299,9468,04-11-2010,,Medium,Question,Open,
397,5533,21-04-2016,,Low,Account Issue,In Progress,
4004,8456,09-02-2013,,High,Feature Request,Open,
3125,9432,02-06-2020,24-03-2024,Medium,Feature Request,Resolved,33384
3877,6070,21-06-2019,,Critical,Question,Open,
7215,1816,27-07-2022,27-01-2026,Medium,Bug,Closed,30720
7467,914,24-10-2016,03-05-2023,Low,Bug,Closed,57168
791,7107,17-08-2025,,High,Question,In Progress,
5560,6060,17-09-2013,,Medium,Feature Request,In Progress,
661,6027,29-08-2006,,Low,Bug,Open,
9924,7739,22-11-2016,,Critical,Bug,In Progress,
8316,7040,05-06-2012,,High,Feature Request,In Progress,
807,4160,27-05-2012,08-03-2017,Critical,Account Issue,Resolved,41904
998,56,10-04-2009,04-10-2016,Critical,Question,Resolved,65616
5954,4102,15-04-2014,,Medium,Account Issue,Open,
4041,5316,16-09-2006,17-07-2017,Critical,Account Issue,Resolved,94968
7773,5677,13-11-2016,09-02-2022,Medium,Bug,Closed,45936
6607,4024,03-09-2006,13-12-2021,Low,Bug,Resolved,133920
4881,180,10-03-2024,,Medium,Account Issue,Open,
8626,8014,20-09-2009,,Critical,Feature Request,In Progress,
1634,1774,28-03-2019,,Critical,Question,In Progress,
1760,3333,12-11-2020,,Medium,Account Issue,Open,
903,2180,17-12-2006,28-08-2018,Critical,Account Issue,Closed,102528
5753,5427,04-04-2016,,High,Feature Request,In Progress,
936,1293,08-07-2006,16-01-2012,Critical,Bug,Resolved,48432
4120,9442,03-03-2015,,Low,Account Issue,In Progress,
2386,2902,12-03-2014,29-06-2022,Low,Question,Resolved,72744
1841,3564,28-02-2014,13-09-2015,Low,Account Issue,Closed,13488
1677,3512,11-08-2025,,Critical,Account Issue,In Progress,
8521,7851,05-07-2010,,Low,Account Issue,In Progress,
6260,8185,11-04-2020,24-10-2024,Critical,Account Issue,Resolved,39768
9320,468,06-08-2018,,Medium,Feature Request,Open,
5540,5222,07-10-2025,,Medium,Bug,Open,
9393,6923,06-07-2007,,Low,Question,In Progress,
6758,596,27-05-2018,,Medium,Question,In Progress,
6923,747,08-01-2020,14-07-2022,High,Feature Request,Resolved,22032
3550,6877,24-06-2025,10-08-2025,Medium,Feature Request,Resolved,1128
6132,9952,10-07-2023,19-09-2024,Low,Bug,Closed,10488
9160,9810,06-07-2008,,High,Account Issue,Open,
693,5431,30-04-2025,,Medium,Feature Request,Open,
5055,8188,30-04-2007,11-12-2024,Critical,Account Issue,Resolved,154440
4251,4193,25-06-2014,24-05-2019,Low,Account Issue,Closed,43056
282,9722,09-08-2020,17-05-2023,High,Question,Closed,24264
2205,9414,25-01-2015,,Low,Question,In Progress,
3386,7135,05-12-2025,,Critical,Account Issue,Open,
9074,1159,22-03-2020,,Critical,Question,Open,
3805,4549,24-10-2008,16-07-2012,Low,Account Issue,Resolved,32664
9399,8097,24-05-2012,09-12-2022,High,Account Issue,Resolved,92424
9681,13,30-10-2018,,High,Account Issue,In Progress,
5525,1627,10-01-2022,,Medium,Bug,In Progress,
9363,4352,01-10-2024,23-06-2025,Medium,Account Issue,Resolved,6360
9532,718,11-09-2011,,Critical,Bug,In Progress,
6808,6805,08-07-2023,,Low,Feature Request,In Progress,
8754,4828,01-02-2009,28-07-2012,Medium,Bug,Resolved,30552
3621,5332,25-10-2018,,Critical,Account Issue,Open,
8345,5004,31-01-2018,09-05-2020,Medium,Feature Request,Resolved,19896
6006,48,06-05-2014,,Low,Bug,Open,
5940,1836,27-01-2007,,Medium,Account Issue,In Progress,
1519,1218,19-09-2019,08-08-2023,Medium,Question,Closed,34056
9564,2704,10-04-2017,10-07-2017,Medium,Bug,Closed,2184
8901,8750,24-03-2007,06-06-2007,Medium,Question,Resolved,1776
567,6058,17-02-2015,,Medium,Question,Open,
5002,74,12-09-2019,,Low,Question,In Progress,
2933,6567,13-06-2023,,High,Bug,Open,
3221,9961,30-05-2020,01-09-2023,High,Feature Request,Closed,28536
8752,3283,11-09-2020,,High,Question,In Progress,
9565,2803,08-09-2020,,Medium,Account Issue,In Progress,
7873,1322,14-03-2018,08-06-2021,High,Question,Closed,28368
7587,1244,09-08-2013,18-11-2015,Low,Feature Request,Resolved,19944
4043,1004,23-01-2016,,Low,Bug,In Progress,
5638,5402,07-08-2013,12-06-2017,Low,Feature Request,Closed,33720
7790,6405,02-03-2006,22-09-2013,Low,Feature Request,Resolved,66264
3505,6152,03-11-2017,25-02-2018,High,Question,Closed,2736
8473,3713,10-06-2021,19-07-2024,Medium,Account Issue,Closed,27240
974,3624,05-12-2013,,Medium,Account Issue,Open,
6629,4145,15-12-2010,,High,Account Issue,In Progress,
1493,6994,12-07-2006,27-05-2007,High,Question,Resolved,7656
7366,853,03-10-2024,26-11-2024,Critical,Feature Request,Closed,1296
6430,7727,24-10-2010,,Low,Account Issue,In Progress,
1907,302,07-04-2018,,Low,Bug,Open,
8883,7077,19-10-2023,,Low,Bug,Open,
3562,7421,20-05-2021,03-09-2021,Low,Feature Request,Resolved,2544
6862,9655,12-03-2011,07-07-2012,Low,Feature Request,Resolved,11592
5149,5622,14-09-2021,,Medium,Bug,In Progress,
447,7545,19-04-2009,,Medium,Feature Request,In Progress,
9295,2720,30-11-2014,,Low,Account Issue,Open,
5033,7146,19-06-2018,23-12-2025,Critical,Bug,Resolved,65856
2780,3778,28-09-2013,,Medium,Question,Open,
2518,4841,07-08-2008,,Medium,Account Issue,In Progress,
2705,9625,09-10-2018,,High,Question,Open,
6520,9063,17-03-2017,,Low,Feature Request,In Progress,
8779,1426,11-09-2025,,High,Question,In Progress,
9231,1770,19-09-2017,,Critical,Bug,In Progress,
5911,6180,06-09-2010,,Low,Feature Request,Open,
4212,2286,07-04-2018,,Critical,Account Issue,Open,
366,4131,16-01-2011,23-02-2019,Critical,Account Issue,Closed,71040
7657,3549,01-01-2025,,High,Feature Request,Open,
1977,3846,24-01-2010,,High,Feature Request,Open,
4804,7849,06-05-2019,04-10-2023,Low,Feature Request,Closed,38688
4682,658,22-09-2020,,Medium,Question,Open,
642,2586,31-05-2021,03-01-2024,Medium,Feature Request,Resolved,22728
8740,756,14-01-2018,31-08-2019,Medium,Question,Closed,14256
5325,880,20-04-2020,21-05-2020,Critical,Account Issue,Resolved,744
4022,6908,03-05-2024,19-12-2025,Critical,Bug,Resolved,14280
3342,5476,10-06-2022,,Medium,Question,In Progress,
3377,9485,16-11-2013,28-10-2020,High,Feature Request,Closed,60912
7108,3748,02-12-2006,01-05-2013,Low,Bug,Resolved,56208
1194,423,23-07-2006,04-02-2015,High,Question,Resolved,74832
4090,7103,26-06-2009,21-01-2012,Critical,Feature Request,Resolved,22536
6485,1051,13-07-2019,,Critical,Bug,Open,
1028,9045,27-08-2011,,Medium,Bug,Open,
7073,3876,04-06-2010,,Medium,Account Issue,In Progress,
2127,289,13-10-2014,,High,Question,In Progress,
3369,3831,13-11-2023,,Medium,Bug,Open,
4383,1259,23-04-2015,,Low,Feature Request,In Progress,
2418,125,21-04-2007,,Critical,Bug,In Progress,
1715,9804,27-12-2018,24-11-2020,Critical,Bug,Resolved,16752
9662,4560,13-02-2016,,Critical,Bug,Open,
9933,8448,11-04-2012,02-10-2012,Low,Account Issue,Closed,4176
2908,9508,20-11-2011,03-08-2023,High,Question,Resolved,102576
6629,2445,24-05-2013,,Medium,Question,In Progress,
7870,9114,02-08-2018,08-12-2021,Medium,Question,Resolved,29376
2508,6124,05-04-2019,,High,Account Issue,In Progress,
2844,289,23-06-2020,,High,Feature Request,In Progress,
9125,3828,19-06-2016,16-04-2023,Critical,Bug,Closed,59808
681,842,21-08-2010,08-05-2011,High,Question,Resolved,6240
3431,4744,12-12-2011,15-05-2021,Critical,Feature Request,Resolved,82608
9246,5863,15-12-2019,04-05-2023,Critical,Bug,Closed,29664
3721,5314,22-05-2014,,Medium,Feature Request,In Progress,
8087,4885,21-10-2009,,High,Question,In Progress,
979,8799,03-08-2015,23-10-2025,High,Question,Resolved,89616
6510,6936,07-07-2025,,Low,Account Issue,In Progress,
4482,6188,31-03-2017,13-10-2019,Critical,Bug,Closed,22224
4771,5684,06-03-2014,12-04-2016,Critical,Feature Request,Closed,18432
1071,5898,16-07-2009,02-07-2012,High,Feature Request,Closed,25968
4463,4813,29-03-2006,,High,Account Issue,In Progress,
3077,1406,02-11-2007,,Critical,Bug,In Progress,
457,7813,17-06-2023,30-04-2024,Critical,Feature Request,Resolved,7632
3229,7646,07-04-2024,,Low,Account Issue,Open,
8752,576,03-04-2020,,High,Account Issue,Open,
4937,9615,22-03-2008,,Low,Question,Open,
5726,6700,19-10-2013,,Medium,Question,In Progress,
468,8076,24-03-2014,,Low,Question,Open,
7604,6602,23-03-2009,,Medium,Question,In Progress,
565,1994,27-07-2022,,High,Bug,Open,
2003,4845,17-07-2016,,Low,Question,In Progress,
754,4211,30-12-2011,24-07-2016,Low,Account Issue,Resolved,40032
2060,488,11-04-2011,,High,Question,In Progress,
4897,6638,06-08-2008,,Medium,Bug,Open,
3577,8115,20-09-2023,22-08-2024,Critical,Feature Request,Closed,8088
4073,6468,11-12-2020,24-09-2025,High,Question,Closed,41952
147,9682,14-10-2015,05-11-2016,Critical,Bug,Closed,9312
4017,1462,13-06-2020,12-10-2022,Critical,Question,Closed,20424
2241,8942,29-09-2018,13-08-2021,Critical,Account Issue,Resolved,25176
8528,5110,28-04-2009,25-11-2011,Critical,Question,Resolved,22584
4504,3373,19-11-2021,,High,Feature Request,Open,
4963,2237,25-03-2013,06-04-2022,High,Question,Resolved,79176
5846,2558,15-04-2023,,Low,Account Issue,Open,
1987,9,18-03-2024,,High,Bug,Open,
3496,2009,19-08-2018,11-03-2021,Critical,Bug,Closed,22440
6867,5947,19-11-2016,16-06-2022,High,Bug,Closed,48840
6696,5530,28-10-2006,,Critical,Question,Open,
6067,194,12-11-2006,,Critical,Feature Request,Open,
7143,5407,29-07-2010,17-05-2023,Critical,Feature Request,Resolved,112200
9920,7949,13-05-2022,19-09-2024,Critical,Question,Closed,20640
39,1251,12-08-2009,,Critical,Account Issue,Open,
4532,202,12-04-2008,,Critical,Question,In Progress,
7210,9486,23-07-2015,31-03-2024,Critical,Question,Closed,76176
8635,9934,25-06-2018,,Critical,Feature Request,Open,
4432,4476,25-05-2020,22-02-2025,Critical,Bug,Resolved,41616
3208,792,30-07-2025,22-11-2025,Critical,Feature Request,Resolved,2760
8722,887,28-06-2006,,High,Bug,In Progress,
3938,1682,11-04-2015,21-03-2024,Critical,Feature Request,Closed,78408
169,2346,10-09-2019,24-10-2025,High,Account Issue,Resolved,53664
3008,7746,22-09-2009,,Medium,Question,Open,
1162,3094,30-08-2011,,High,Account Issue,Open,
3053,5875,03-01-2016,,Low,Bug,Open,
2163,4308,01-06-2015,,Critical,Question,Open,
1561,1971,25-07-2025,10-09-2025,Critical,Bug,Closed,1128
974,8702,11-05-2023,,High,Bug,In Progress,
5743,7164,20-05-2017,,Medium,Question,Open,
222,9548,12-07-2020,11-06-2022,High,Account Issue,Closed,16776
8881,8456,19-02-2016,,High,Question,Open,
3869,1374,16-01-2024,17-09-2024,Low,Bug,Closed,5880
4263,8805,16-09-2012,,Medium,Bug,In Progress,
9384,4461,14-03-2017,,High,Bug,In Progress,
1870,1666,30-12-2020,24-07-2025,Low,Account Issue,Closed,40008
3434,6439,20-04-2025,,High,Question,In Progress,
230,743,07-10-2025,09-11-2025,Critical,Feature Request,Closed,792
2630,4802,23-03-2008,,Medium,Account Issue,Open,
5314,4599,26-09-2009,,High,Account Issue,Open,
1691,4860,29-12-2013,,Critical,Bug,Open,
4313,2408,26-01-2026,,Medium,Question,Open,
3849,5254,26-10-2024,,High,Account Issue,Open,
4024,2989,04-01-2014,23-07-2025,Medium,Account Issue,Resolved,101232
6834,4334,15-08-2019,02-08-2025,Critical,Account Issue,Resolved,52296
9667,2512,14-04-2013,16-12-2015,Low,Account Issue,Resolved,23424
1856,5634,15-12-2020,,Low,Bug,In Progress,
6082,4995,13-04-2014,07-11-2018,Medium,Bug,Closed,40056
5421,939,05-08-2016,,High,Feature Request,In Progress,
6508,1118,29-08-2010,,Low,Bug,Open,
5759,1431,07-02-2015,,High,Account Issue,Open,
2040,5565,10-08-2021,07-06-2023,Critical,Question,Resolved,15984
9555,7129,26-01-2024,,Critical,Bug,Open,
9255,4233,16-08-2008,05-03-2017,Medium,Bug,Closed,74952
5583,8841,24-12-2020,,Low,Bug,Open,
9320,7532,03-11-2011,,High,Account Issue,Open,
8566,3459,20-07-2016,12-08-2017,Critical,Question,Closed,9312
3676,7483,22-04-2025,23-04-2025,High,Bug,Closed,24
1301,3490,10-12-2025,,Medium,Bug,In Progress,
6626,161,23-04-2015,10-09-2018,Critical,Question,Resolved,29664
9655,7344,26-12-2017,02-03-2020,Low,Feature Request,Resolved,19128
6424,8432,07-02-2024,06-09-2025,Critical,Account Issue,Resolved,13848
9238,3437,18-02-2016,,Critical,Feature Request,In Progress,
4243,7432,28-10-2024,12-10-2025,Medium,Bug,Resolved,8376
3284,7867,01-05-2008,08-03-2022,Low,Bug,Resolved,121416
1228,8704,06-10-2006,06-09-2019,Medium,Question,Closed,113232
3247,8606,16-10-2024,,High,Feature Request,In Progress,
1452,2125,09-08-2013,,Medium,Bug,Open,
5750,9751,29-01-2017,,High,Account Issue,Open,
5678,8021,22-05-2024,14-01-2025,High,Question,Resolved,5688
7597,2572,09-03-2014,16-12-2022,High,Question,Closed,76896
5230,4168,07-02-2008,06-10-2014,Critical,Bug,Closed,58392
4364,6318,22-02-2009,05-07-2017,High,Bug,Resolved,73320
1038,7538,26-05-2014,,Critical,Question,In Progress,
1179,6928,27-08-2023,,Critical,Bug,In Progress,
5023,52,05-10-2021,07-01-2023,Critical,Account Issue,Closed,11016
953,8905,11-06-2018,,Low,Feature Request,In Progress,
498,1637,05-06-2013,,Medium,Question,In Progress,
3124,4660,17-02-2025,,High,Feature Request,Open,
2944,1042,13-11-2024,,Medium,Bug,In Progress,
9116,1299,17-12-2012,,Medium,Question,In Progress,
8371,147,01-09-2017,,Low,Bug,Open,
4135,1846,13-01-2012,,Low,Question,In Progress,
5102,9817,07-04-2007,06-09-2023,High,Question,Closed,143904
